"Date","Price","Open","High","Low","Vol.","Change %"
"06/07/2021","1.350","1.360","1.360","1.340","1.15M","0.75%"
"06/06/2021","1.340","1.350","1.360","1.340","1.61M","-0.74%"
"06/03/2021","1.350","1.360","1.370","1.350","667.23K","-1.46%"
"06/02/2021","1.370","1.370","1.370","1.360","1.70M","0.74%"
"06/01/2021","1.360","1.360","1.360","1.340","3.05M","0.74%"
"05/31/2021","1.350","1.350","1.360","1.350","945.53K","-0.74%"
"05/30/2021","1.360","1.380","1.380","1.350","4.08M","0.00%"
"05/27/2021","1.360","1.370","1.370","1.360","2.86M","-1.45%"
"05/26/2021","1.380","1.370","1.380","1.360","7.46M","0.73%"
"05/25/2021","1.370","1.380","1.390","1.370","6.39M","-1.44%"
"05/24/2021","1.390","1.390","1.400","1.380","3.89M","-0.71%"
"05/23/2021","1.400","1.390","1.400","1.380","6.61M","0.72%"
"05/20/2021","1.390","1.410","1.410","1.390","5.08M","-1.42%"
"05/19/2021","1.410","1.410","1.440","1.400","12.74M","0.00%"
"05/18/2021","1.410","1.400","1.420","1.390","9.97M","1.44%"
"05/17/2021","1.390","1.360","1.420","1.360","14.01M","2.21%"
"05/16/2021","1.360","1.360","1.370","1.360","798.47K","0.00%"
"05/10/2021","1.360","1.370","1.380","1.360","4.90M","-1.45%"
"05/09/2021","1.380","1.380","1.380","1.360","692.31K","0.73%"
"05/06/2021","1.370","1.390","1.390","1.370","1.77M","-0.72%"
"05/05/2021","1.380","1.370","1.390","1.370","2.35M","0.73%"
"05/04/2021","1.370","1.370","1.380","1.370","627.81K","0.74%"
"05/03/2021","1.360","1.360","1.370","1.360","11.98M","0.00%"
"05/02/2021","1.360","1.370","1.370","1.360","153.72K","0.00%"
"04/29/2021","1.360","1.380","1.380","1.360","692.54K","-1.45%"
"04/28/2021","1.380","1.370","1.380","1.370","680.17K","0.73%"
"04/27/2021","1.370","1.370","1.370","1.370","350.75K","0.00%"
"04/26/2021","1.370","1.370","1.370","1.370","1.63M","-0.72%"
"04/25/2021","1.380","1.370","1.380","1.370","735.62K","-0.72%"
"04/22/2021","1.390","1.380","1.390","1.380","2.08M","0.00%"
"04/21/2021","1.390","1.370","1.390","1.360","3.50M","1.46%"
"04/20/2021","1.370","1.380","1.380","1.370","918.55K","-0.72%"
"04/19/2021","1.380","1.380","1.390","1.380","1.75M","0.00%"
"04/18/2021","1.380","1.360","1.380","1.360","274.18K","0.73%"
"04/15/2021","1.370","1.380","1.380","1.370","1.36M","0.00%"
"04/14/2021","1.370","1.380","1.380","1.370","651.16K","-1.44%"
"04/13/2021","1.390","1.370","1.390","1.360","5.96M","1.46%"
"04/12/2021","1.370","1.370","1.370","1.360","587.31K","-0.72%"
"04/11/2021","1.380","1.370","1.380","1.360","803.79K","1.47%"
"04/08/2021","1.360","1.360","1.370","1.350","1.10M","0.00%"
"04/07/2021","1.360","1.370","1.370","1.350","2.53M","0.00%"
"04/06/2021","1.360","1.370","1.370","1.360","1.48M","-1.45%"
"04/05/2021","1.380","1.380","1.390","1.380","1.64M","-0.72%"
"04/04/2021","1.390","1.380","1.390","1.380","3.04M","0.00%"
"04/01/2021","1.390","1.390","1.400","1.380","1.80M","-0.71%"
"03/31/2021","1.400","1.410","1.410","1.390","1.75M","-0.71%"
"03/30/2021","1.410","1.370","1.420","1.370","26.88M","2.92%"
"03/29/2021","1.370","1.360","1.370","1.340","3.45M","0.74%"
"03/28/2021","1.360","1.380","1.380","1.360","1.04M","-1.45%"
"03/25/2021","1.380","1.380","1.380","1.360","1.33M","0.00%"
"03/24/2021","1.380","1.370","1.380","1.360","1.31M","0.00%"
"03/23/2021","1.380","1.380","1.380","1.380","127.19K","-0.72%"
"03/22/2021","1.390","1.380","1.390","1.370","296.46K","0.72%"
"03/21/2021","1.380","1.380","1.390","1.380","1.18M","0.00%"
"03/18/2021","1.380","1.390","1.400","1.370","1.90M","-0.72%"
"03/17/2021","1.390","1.370","1.410","1.370","2.61M","0.00%"
"03/16/2021","1.390","1.380","1.390","1.360","792.47K","0.72%"
"03/15/2021","1.380","1.370","1.380","1.370","695.98K","0.73%"
"03/14/2021","1.370","1.380","1.380","1.370","1.24M","-0.72%"
"03/11/2021","1.380","1.380","1.390","1.370","1.20M","-0.72%"
"03/10/2021","1.390","1.390","1.400","1.380","4.59M","1.46%"
"03/09/2021","1.370","1.380","1.390","1.370","1.08M","-0.72%"
"03/08/2021","1.380","1.390","1.390","1.380","518.55K","-1.43%"
"03/07/2021","1.400","1.400","1.410","1.390","1.73M","0.00%"
"03/04/2021","1.400","1.390","1.400","1.370","771.65K","0.72%"
"03/03/2021","1.390","1.380","1.390","1.380","338.65K","0.00%"
"03/02/2021","1.390","1.390","1.390","1.380","1.05M","0.00%"
"03/01/2021","1.390","1.380","1.410","1.380","3.21M","0.00%"
"02/28/2021","1.390","1.380","1.390","1.370","1.15M","-0.71%"
"02/25/2021","1.400","1.390","1.400","1.380","1.71M","0.72%"
"02/24/2021","1.390","1.400","1.400","1.380","663.82K","0.72%"
"02/23/2021","1.380","1.390","1.390","1.380","317.87K","-1.43%"
"02/22/2021","1.400","1.360","1.400","1.360","2.92M","3.70%"
"02/21/2021","1.350","1.390","1.390","1.350","2.97M","-2.88%"
"02/18/2021","1.390","1.390","1.400","1.370","1.89M","0.00%"
"02/17/2021","1.390","1.420","1.420","1.390","4.41M","-2.80%"
"02/16/2021","1.430","1.430","1.430","1.420","913.55K","0.00%"
"02/15/2021","1.430","1.440","1.440","1.420","1.97M","-0.69%"
"02/14/2021","1.440","1.430","1.440","1.420","684.73K","0.00%"
"02/11/2021","1.440","1.420","1.440","1.420","289.20K","0.70%"
"02/10/2021","1.430","1.420","1.430","1.420","157.22K","0.00%"
"02/09/2021","1.430","1.440","1.440","1.420","650.62K","0.00%"
"02/08/2021","1.430","1.440","1.440","1.430","1.17M","-0.69%"
"02/07/2021","1.440","1.450","1.460","1.440","2.46M","-1.37%"
"02/04/2021","1.460","1.440","1.460","1.440","2.51M","0.00%"
"02/03/2021","1.460","1.470","1.470","1.440","3.84M","-0.68%"
"02/02/2021","1.470","1.460","1.470","1.450","2.78M","1.38%"
"02/01/2021","1.450","1.460","1.480","1.450","2.91M","0.00%"
"01/31/2021","1.450","1.450","1.460","1.430","3.71M","0.00%"
"01/28/2021","1.450","1.450","1.470","1.440","3.36M","-2.03%"
"01/27/2021","1.480","1.470","1.490","1.460","2.94M","0.00%"
"01/26/2021","1.480","1.470","1.480","1.440","4.38M","0.00%"
"01/25/2021","1.480","1.470","1.520","1.470","11.09M","0.68%"
"01/24/2021","1.470","1.460","1.480","1.440","3.84M","0.68%"
"01/21/2021","1.460","1.540","1.540","1.450","9.85M","-3.95%"
"01/20/2021","1.520","1.450","1.590","1.450","47.66M","4.83%"
"01/19/2021","1.450","1.420","1.460","1.420","5.87M","1.40%"
"01/18/2021","1.430","1.430","1.430","1.410","2.75M","0.00%"
"01/17/2021","1.430","1.420","1.430","1.420","283.71K","0.00%"
"01/14/2021","1.430","1.440","1.440","1.420","1.87M","-1.38%"
"01/13/2021","1.450","1.440","1.450","1.420","520.27K","0.00%"
"01/12/2021","1.450","1.440","1.450","1.430","737.91K","0.00%"
"01/11/2021","1.450","1.440","1.450","1.430","1.37M","0.00%"
"01/10/2021","1.450","1.420","1.470","1.410","13.40M","1.40%"
"01/07/2021","1.430","1.410","1.430","1.410","1.52M","0.70%"
"01/06/2021","1.420","1.430","1.430","1.410","2.62M","0.00%"
"01/05/2021","1.420","1.430","1.440","1.400","1.34M","-0.70%"
"01/04/2021","1.430","1.430","1.440","1.420","1.62M","1.42%"
"01/03/2021","1.410","1.430","1.430","1.410","335.46K","-2.08%"
"12/31/2020","1.440","1.410","1.440","1.410","1.00M","2.13%"
"12/30/2020","1.410","1.420","1.420","1.400","2.03M","-0.70%"
"12/29/2020","1.420","1.430","1.430","1.420","333.41K","-0.70%"
"12/28/2020","1.430","1.430","1.430","1.420","680.16K","1.42%"
"12/27/2020","1.410","1.440","1.440","1.410","1.01M","-2.08%"
"12/24/2020","1.440","1.460","1.460","1.440","3.09M","-0.69%"
"12/23/2020","1.450","1.450","1.450","1.410","7.94M","0.69%"
"12/22/2020","1.440","1.310","1.440","1.310","11.39M","6.67%"
"12/21/2020","1.350","1.400","1.400","1.350","10.83M","-4.93%"
"12/20/2020","1.420","1.440","1.440","1.410","7.76M","-0.70%"
"12/17/2020","1.430","1.440","1.450","1.430","3.13M","-0.69%"
"12/16/2020","1.440","1.440","1.440","1.420","2.99M","0.00%"
"12/15/2020","1.440","1.480","1.480","1.430","16.25M","-4.00%"
"12/14/2020","1.500","1.540","1.540","1.480","19.28M","-3.23%"
"12/13/2020","1.550","1.540","1.560","1.540","6.42M","0.00%"
"12/10/2020","1.550","1.550","1.560","1.540","6.51M","0.65%"
"12/09/2020","1.540","1.540","1.570","1.540","13.57M","0.65%"
"12/08/2020","1.530","1.510","1.540","1.510","6.14M","0.66%"
"12/07/2020","1.520","1.540","1.550","1.510","6.34M","-1.30%"
"12/06/2020","1.540","1.490","1.560","1.490","20.41M","3.36%"
"11/30/2020","1.490","1.480","1.530","1.480","14.03M","0.68%"
"11/29/2020","1.480","1.480","1.500","1.460","6.03M","0.68%"
"11/26/2020","1.470","1.450","1.480","1.440","2.85M","0.68%"
"11/25/2020","1.460","1.480","1.490","1.450","5.50M","-1.35%"
"11/24/2020","1.480","1.480","1.500","1.470","3.99M","-0.67%"
"11/23/2020","1.490","1.490","1.500","1.470","4.95M","0.68%"
"11/22/2020","1.480","1.500","1.510","1.470","4.53M","-1.99%"
"11/19/2020","1.510","1.510","1.530","1.480","12.57M","0.00%"
"11/18/2020","1.510","1.420","1.530","1.400","24.67M","7.09%"
"11/17/2020","1.410","1.430","1.430","1.400","6.78M","-1.40%"
"11/16/2020","1.430","1.390","1.440","1.390","9.87M","1.42%"
"11/15/2020","1.410","1.410","1.450","1.410","33.43M","-4.73%"
"11/12/2020","1.480","1.480","1.480","1.480","4.87M","-4.52%"
"11/11/2020","1.550","1.550","1.580","1.550","12.29M","-4.91%"
"11/10/2020","1.630","1.690","1.690","1.630","6.25M","-4.68%"
"11/09/2020","1.710","1.670","1.740","1.640","16.59M","2.40%"
"11/08/2020","1.670","1.780","1.780","1.620","15.78M","1.83%"
"11/05/2020","1.640","1.580","1.640","1.580","30.66M","14.69%"
"11/04/2020","1.430","1.430","1.440","1.390","3.12M","0.70%"
"11/03/2020","1.420","1.400","1.420","1.390","651.72K","1.43%"
"11/02/2020","1.400","1.410","1.410","1.400","1.03M","0.00%"
"11/01/2020","1.400","1.400","1.430","1.400","2.91M","-2.78%"
"10/28/2020","1.440","1.450","1.460","1.430","1.34M","0.00%"
"10/27/2020","1.440","1.410","1.450","1.400","3.12M","1.41%"
"10/26/2020","1.420","1.420","1.430","1.410","2.07M","-0.70%"
"10/25/2020","1.430","1.400","1.430","1.400","1.35M","0.70%"
"10/22/2020","1.420","1.440","1.440","1.410","2.32M","-0.70%"
"10/21/2020","1.430","1.450","1.450","1.420","2.07M","-0.69%"
"10/20/2020","1.440","1.440","1.450","1.420","1.65M","0.70%"
"10/19/2020","1.430","1.440","1.440","1.420","2.65M","-0.69%"
"10/18/2020","1.440","1.440","1.450","1.420","650.22K","0.70%"
"10/15/2020","1.430","1.450","1.460","1.430","787.65K","-1.38%"
"10/14/2020","1.450","1.450","1.460","1.430","2.67M","-0.68%"
"10/13/2020","1.460","1.460","1.480","1.450","3.31M","1.39%"
"10/12/2020","1.440","1.420","1.460","1.420","3.42M","0.70%"
"10/11/2020","1.430","1.430","1.440","1.410","154.84K","0.70%"
"10/08/2020","1.420","1.400","1.430","1.400","2.23M","0.71%"
"10/07/2020","1.410","1.430","1.440","1.400","2.47M","0.00%"
"10/06/2020","1.410","1.400","1.420","1.390","609.87K","0.71%"
"10/05/2020","1.400","1.460","1.480","1.390","4.76M","-3.45%"
"10/04/2020","1.450","1.380","1.480","1.380","9.62M","5.07%"
"10/01/2020","1.380","1.340","1.380","1.340","759.14K","0.00%"
"09/30/2020","1.380","1.380","1.380","1.360","643.71K","1.47%"
"09/29/2020","1.360","1.360","1.380","1.330","3.46M","-0.73%"
"09/28/2020","1.370","1.350","1.380","1.320","1.09M","-0.72%"
"09/27/2020","1.380","1.370","1.380","1.360","1.32M","0.73%"
"09/24/2020","1.370","1.370","1.400","1.360","3.53M","-2.14%"
"09/23/2020","1.400","1.350","1.420","1.350","1.72M","0.72%"
"09/22/2020","1.390","1.330","1.400","1.330","574.18K","0.72%"
"09/21/2020","1.380","1.430","1.450","1.380","3.06M","-4.83%"
"09/20/2020","1.450","1.450","1.470","1.420","2.32M","0.00%"
"09/17/2020","1.450","1.370","1.460","1.370","7.38M","7.41%"
"09/16/2020","1.350","1.340","1.370","1.330","1.70M","0.00%"
"09/15/2020","1.350","1.360","1.380","1.350","3.02M","-3.57%"
"09/14/2020","1.400","1.400","1.400","1.360","772.11K","0.00%"
"09/13/2020","1.400","1.380","1.400","1.340","556.56K","0.72%"
"09/10/2020","1.390","1.400","1.430","1.390","1.52M","0.00%"
"09/09/2020","1.390","1.420","1.430","1.370","5.68M","-3.47%"
"09/08/2020","1.440","1.440","1.460","1.430","1.29M","0.00%"
"09/07/2020","1.440","1.430","1.460","1.420","2.60M","-1.37%"
"09/06/2020","1.460","1.450","1.470","1.430","2.07M","-1.35%"
"09/03/2020","1.480","1.470","1.480","1.440","1.55M","-0.67%"
"09/02/2020","1.490","1.480","1.500","1.470","2.34M","0.68%"
"09/01/2020","1.480","1.480","1.510","1.450","4.64M","0.68%"
"08/31/2020","1.470","1.470","1.480","1.460","2.50M","-1.34%"
"08/30/2020","1.490","1.510","1.550","1.470","3.34M","-1.32%"
"08/27/2020","1.510","1.480","1.520","1.430","5.03M","4.14%"
"08/26/2020","1.450","1.440","1.480","1.430","1.36M","-1.36%"
"08/25/2020","1.470","1.550","1.550","1.470","5.96M","-4.55%"
"08/24/2020","1.540","1.580","1.600","1.510","9.54M","0.00%"
"08/20/2020","1.540","1.580","1.600","1.540","5.37M","-2.53%"
"08/19/2020","1.580","1.620","1.650","1.580","12.54M","1.94%"
"08/18/2020","1.550","1.500","1.600","1.500","15.77M","3.33%"
"08/17/2020","1.500","1.320","1.510","1.320","30.21M","11.94%"
"08/16/2020","1.340","1.270","1.340","1.270","8.48M","0.75%"
"08/13/2020","1.330","1.340","1.400","1.330","9.34M","-5.00%"
"08/12/2020","1.400","1.400","1.420","1.400","462.94K","0.00%"
"08/11/2020","1.400","1.460","1.470","1.400","6.09M","-1.41%"
"08/10/2020","1.420","1.290","1.440","1.290","23.37M","8.40%"
"08/09/2020","1.310","1.310","1.310","1.290","1.21M","-1.50%"
"08/06/2020","1.330","1.340","1.350","1.270","1.78M","0.00%"
"08/05/2020","1.330","1.360","1.360","1.330","7.15M","-4.32%"
"08/04/2020","1.390","1.480","1.480","1.370","15.74M","-3.47%"
"08/03/2020","1.440","1.370","1.520","1.340","17.77M","8.27%"
"07/29/2020","1.330","1.300","1.410","1.270","24.74M","5.56%"
"07/28/2020","1.260","1.140","1.290","1.120","23.98M","11.50%"
"07/27/2020","1.130","1.170","1.170","1.120","7.45M","-2.59%"
"07/26/2020","1.160","1.070","1.180","1.070","17.56M","9.43%"
"07/23/2020","1.060","1.050","1.070","1.050","4.66M","1.92%"
"07/22/2020","1.040","1.040","1.060","1.030","2.96M","-0.95%"
"07/21/2020","1.050","1.030","1.060","1.030","6.04M","2.94%"
"07/20/2020","1.020","1.010","1.060","0.990","7.23M","2.00%"
"07/19/2020","1.000","1.040","1.040","0.999","1.17M","0.00%"
"07/16/2020","1.000","1.000","1.050","0.990","1.69M","0.00%"
"07/15/2020","1.000","1.000","1.000","1.000","765.12K","-1.96%"
"07/14/2020","1.020","0.986","1.020","0.986","404.80K","0.00%"
"07/13/2020","1.020","1.050","1.050","1.010","5.30M","0.00%"
"07/12/2020","1.020","1.030","1.090","1.020","14.79M","2.93%"
"07/09/2020","0.991","0.990","1.030","0.980","10.76M","4.32%"
"07/08/2020","0.950","0.860","0.950","0.860","10.74M","10.21%"
"07/07/2020","0.862","0.940","0.940","0.862","1.36M","-4.75%"
"07/06/2020","0.905","0.970","0.970","0.851","8.29M","2.38%"
"07/05/2020","0.884","0.884","0.884","0.879","18.56M","14.95%"
"07/02/2020","0.769","0.685","0.769","0.684","12.01M","14.95%"
"07/01/2020","0.669","0.655","0.669","0.651","349.40K","-2.34%"
"06/29/2020","0.685","0.655","0.685","0.655","475.00K","-0.58%"
"06/25/2020","0.689","0.685","0.690","0.667","201.00K","-1.57%"
"06/24/2020","0.700","0.668","0.709","0.668","1.24M","6.06%"
"06/23/2020","0.660","0.650","0.665","0.650","489.10K","1.54%"
"06/22/2020","0.650","0.649","0.650","0.649","150.00K","0.00%"
"06/21/2020","0.650","0.645","0.650","0.645","140.00K","0.78%"
"06/18/2020","0.645","0.645","0.650","0.613","1.48M","0.00%"
"06/17/2020","0.645","0.645","0.645","0.645","95.00K","0.00%"
"06/16/2020","0.645","0.645","0.645","0.636","76.00K","1.26%"
"06/15/2020","0.637","0.645","0.645","0.637","288.50K","-2.00%"
"06/14/2020","0.650","0.664","0.664","0.650","200.00K","-2.26%"
"06/10/2020","0.665","0.665","0.665","0.637","130.53K","-0.75%"
"06/09/2020","0.670","0.649","0.670","0.649","322.87K","3.08%"
"06/08/2020","0.650","0.652","0.675","0.650","1.56M","-4.97%"
"06/07/2020","0.684","0.685","0.700","0.651","49.56M","-0.15%"
"06/04/2020","0.685","0.665","0.685","0.665","422.08K","-2.14%"
"06/02/2020","0.700","0.641","0.700","0.641","90.90K","5.26%"
"06/01/2020","0.665","0.665","0.665","0.665","50.00K","-3.62%"
"05/31/2020","0.690","0.680","0.690","0.665","283.19K","-1.43%"
"05/28/2020","0.700","0.670","0.700","0.670","99.45K","0.00%"
"05/27/2020","0.700","0.680","0.716","0.660","170.10K","2.94%"
"05/21/2020","0.680","0.650","0.680","0.650","11.09M","-0.44%"
"05/14/2020","0.683","0.656","0.683","0.656","1.01K","-1.01%"
"05/13/2020","0.690","0.655","0.690","0.655","2.33K","5.34%"
"05/12/2020","0.655","0.655","0.655","0.655","56.50K","-4.93%"
"05/11/2020","0.689","0.627","0.689","0.627","17.00K","4.55%"
"05/07/2020","0.659","0.659","0.659","0.659","69.14K","-4.91%"
"05/06/2020","0.693","0.665","0.693","0.633","340.86K","4.05%"
"05/05/2020","0.666","0.685","0.685","0.665","604.00K","-4.86%"
"05/04/2020","0.700","0.681","0.700","0.681","450.00K","-2.23%"
"05/03/2020","0.716","0.670","0.716","0.656","225.40K","3.77%"
"04/30/2020","0.690","0.699","0.699","0.690","265.59K","-1.29%"
"04/29/2020","0.699","0.720","0.720","0.666","1.02M","-0.14%"
"04/28/2020","0.700","0.744","0.744","0.665","853.44K","0.00%"
"04/27/2020","0.700","0.680","0.740","0.640","1.57M","4.48%"
"04/26/2020","0.670","0.600","0.670","0.600","333.53K","6.35%"
"04/20/2020","0.630","0.630","0.630","0.630","1.00K","-0.79%"
"04/19/2020","0.635","0.620","0.649","0.618","510.78K","-2.31%"
"04/16/2020","0.650","0.650","0.650","0.650","11.42K","-1.52%"
"04/15/2020","0.660","0.663","0.663","0.641","153.41K","-1.35%"
"04/14/2020","0.669","0.665","0.680","0.633","1.59M","0.60%"
"04/13/2020","0.665","0.650","0.666","0.626","1.73M","2.31%"
"04/12/2020","0.650","0.640","0.650","0.614","524.98K","0.62%"
"04/09/2020","0.646","0.649","0.649","0.600","240.20K","4.70%"
"04/08/2020","0.617","0.630","0.650","0.617","393.75K","-4.93%"
"04/07/2020","0.649","0.650","0.650","0.645","62.00K","8.35%"
"04/06/2020","0.599","0.599","0.600","0.599","110.00K","-4.92%"
"04/05/2020","0.630","0.630","0.630","0.630","50.00K","5.18%"
"04/02/2020","0.599","0.589","0.648","0.589","479.31K","1.70%"
"03/29/2020","0.589","0.580","0.589","0.580","137.70K","1.55%"
"03/26/2020","0.580","0.551","0.580","0.551","57.50K","0.00%"
"03/25/2020","0.580","0.590","0.594","0.552","137.95K","0.00%"
"03/24/2020","0.580","0.580","0.580","0.580","20.00K","-3.33%"
"03/22/2020","0.600","0.600","0.600","0.600","0.50K","4.35%"
"03/19/2020","0.575","0.600","0.600","0.549","618.49K","-0.35%"
"03/17/2020","0.577","0.535","0.578","0.535","163.83K","-2.20%"
"03/16/2020","0.590","0.580","0.630","0.522","142.06K","1.72%"
"03/15/2020","0.580","0.565","0.590","0.560","1.43M","-0.85%"
"03/12/2020","0.585","0.540","0.585","0.540","40.03M","-2.34%"
"03/11/2020","0.599","0.510","0.600","0.500","1.94M","13.02%"
"03/10/2020","0.530","0.580","0.600","0.508","288.35K","-5.36%"
"03/09/2020","0.560","0.560","0.560","0.551","1.75M","-8.50%"
"03/08/2020","0.612","0.612","0.615","0.612","1.70M","-9.87%"
"03/05/2020","0.679","0.620","0.685","0.603","514.24K","1.34%"
"03/04/2020","0.670","0.612","0.670","0.612","80.13K","-1.47%"
"03/03/2020","0.680","0.680","0.680","0.680","145.50K","0.15%"
"03/02/2020","0.679","0.660","0.679","0.660","31.81K","2.88%"
"03/01/2020","0.660","0.660","0.699","0.600","274.67K","0.76%"
"02/27/2020","0.655","0.630","0.720","0.630","1.53M","-3.68%"
"02/26/2020","0.680","0.678","0.680","0.678","132.17K","0.00%"
"02/25/2020","0.680","0.688","0.690","0.680","430.50K","-4.90%"
"02/24/2020","0.715","0.702","0.715","0.700","29.60M","2.00%"
"02/23/2020","0.701","0.724","0.725","0.701","430.91K","-3.44%"
"02/20/2020","0.726","0.725","0.726","0.707","3.17M","0.14%"
"02/19/2020","0.725","0.702","0.728","0.702","3.36M","0.00%"
"02/18/2020","0.725","0.690","0.729","0.690","4.25M","3.57%"
"02/17/2020","0.700","0.700","0.700","0.700","2.62M","0.00%"
"02/16/2020","0.700","0.700","0.700","0.700","1.62M","2.94%"
"02/13/2020","0.680","0.700","0.715","0.680","1.50M","-5.16%"
"02/12/2020","0.717","0.677","0.717","0.677","408.46K","2.43%"
"02/11/2020","0.700","0.677","0.700","0.677","186.12K","-1.27%"
"02/10/2020","0.709","0.661","0.720","0.661","1.49M","-1.53%"
"02/09/2020","0.720","0.740","0.770","0.710","11.05M","-0.69%"
"02/06/2020","0.725","0.730","0.745","0.705","5.84M","-0.14%"
"02/05/2020","0.726","0.726","0.726","0.667","55.65M","14.87%"
"02/04/2020","0.632","0.632","0.632","0.632","1.40M","14.91%"
"02/03/2020","0.550","0.550","0.550","0.550","5.15M","14.82%"
"02/02/2020","0.479","0.451","0.479","0.450","53.51K","1.91%"
"01/30/2020","0.470","0.440","0.470","0.440","54.00K","-1.47%"
"01/29/2020","0.477","0.423","0.477","0.423","11.50K","1.49%"
"01/28/2020","0.470","0.446","0.470","0.446","503.57K","2.17%"
"01/27/2020","0.460","0.451","0.478","0.445","572.08K","-3.97%"
"01/26/2020","0.479","0.478","0.480","0.455","647.25K","0.00%"
"01/23/2020","0.479","0.470","0.480","0.469","3.53M","4.13%"
"01/22/2020","0.460","0.459","0.460","0.436","348.05K","1.10%"
"01/21/2020","0.455","0.460","0.460","0.455","208.00K","-1.09%"
"01/20/2020","0.460","0.465","0.465","0.430","516.00K","5.26%"
"01/19/2020","0.437","0.440","0.479","0.431","2.36M","-8.58%"
"01/16/2020","0.478","0.465","0.479","0.450","308.00K","-0.21%"
"01/15/2020","0.479","0.432","0.479","0.432","178.00K","0.00%"
"01/14/2020","0.479","0.470","0.479","0.470","549.39K","-0.21%"
"01/13/2020","0.480","0.440","0.480","0.440","5.54M","4.35%"
"01/12/2020","0.460","0.450","0.460","0.450","141.00K","0.00%"
"01/09/2020","0.460","0.459","0.471","0.459","749.21K","2.45%"
"01/08/2020","0.449","0.405","0.449","0.405","572.67K","-0.22%"
"01/07/2020","0.450","0.440","0.450","0.423","986.03K","12.50%"
"01/06/2020","0.400","0.400","0.471","0.400","12.04M","-9.91%"
"01/05/2020","0.444","0.461","0.470","0.440","732.64K","-5.53%"
"01/02/2020","0.470","0.522","0.522","0.469","24.74M","-9.79%"
"12/31/2019","0.521","0.521","0.521","0.500","196.98K","-0.19%"
"12/30/2019","0.522","0.522","0.525","0.522","1.86M","-10.00%"
"12/29/2019","0.580","0.500","0.580","0.500","1.14M","4.50%"
"12/26/2019","0.555","0.599","0.610","0.555","617.18K","-7.50%"
"12/24/2019","0.600","0.550","0.600","0.550","110.54K","0.33%"
"12/23/2019","0.598","0.567","0.600","0.567","123.49K","-5.08%"
"12/19/2019","0.630","0.640","0.640","0.585","1.09M","-1.41%"
"12/18/2019","0.639","0.590","0.640","0.590","1.46M","8.31%"
"12/17/2019","0.590","0.540","0.590","0.540","568.48K","2.61%"
"12/15/2019","0.575","0.570","0.575","0.570","162.13K","0.88%"
"12/12/2019","0.570","0.550","0.570","0.550","1.63K","0.18%"
"12/11/2019","0.569","0.569","0.569","0.569","2.00K","-0.18%"
"12/10/2019","0.570","0.530","0.570","0.530","35.97K","0.00%"
"12/09/2019","0.570","0.530","0.570","0.530","1.30M","-0.87%"
"12/08/2019","0.575","0.560","0.575","0.560","41.05K","-0.35%"
"12/05/2019","0.577","0.577","0.577","0.577","27.90K","0.52%"
"12/04/2019","0.574","0.522","0.574","0.522","26.26K","-0.86%"
"11/28/2019","0.579","0.533","0.580","0.533","453.00K","-0.17%"
"11/27/2019","0.580","0.550","0.580","0.550","120.00K","0.52%"
"11/26/2019","0.577","0.580","0.580","0.535","542.37K","-0.52%"
"11/25/2019","0.580","0.550","0.580","0.550","116.37K","0.00%"
"11/24/2019","0.580","0.579","0.580","0.550","92.49K","0.17%"
"11/21/2019","0.579","0.530","0.579","0.524","192.50K","-0.17%"
"11/20/2019","0.580","0.570","0.580","0.550","354.73K","0.00%"
"11/19/2019","0.580","0.546","0.600","0.546","1.63M","-4.13%"
"11/18/2019","0.605","0.560","0.605","0.560","449.06K","0.83%"
"11/17/2019","0.600","0.550","0.600","0.550","7.77K","-0.50%"
"11/14/2019","0.603","0.575","0.603","0.575","850.50K","-5.19%"
"11/13/2019","0.636","0.636","0.636","0.636","2.00K","-0.31%"
"11/12/2019","0.638","0.620","0.639","0.605","937.27K","-4.63%"
"11/11/2019","0.669","0.640","0.669","0.640","50.00K","4.04%"
"11/10/2019","0.643","0.610","0.643","0.610","112.64K","-3.74%"
"11/07/2019","0.668","0.631","0.668","0.631","305.29K","-0.30%"
"11/05/2019","0.670","0.670","0.690","0.625","333.00K","0.00%"
"11/04/2019","0.670","0.670","0.670","0.650","110.00K","4.69%"
"11/03/2019","0.640","0.680","0.680","0.620","690.23K","-5.88%"
"10/31/2019","0.680","0.650","0.697","0.650","310.50K","1.49%"
"10/30/2019","0.670","0.582","0.670","0.582","811.06K","3.88%"
"10/29/2019","0.645","0.605","0.645","0.605","5.12K","3.86%"
"10/28/2019","0.621","0.670","0.715","0.620","2.59M","-8.68%"
"10/27/2019","0.680","0.700","0.710","0.680","488.30K","-2.86%"
"10/24/2019","0.700","0.610","0.700","0.610","3.63M","12.90%"
"10/23/2019","0.620","0.640","0.640","0.585","918.26K","-4.62%"
"10/22/2019","0.650","0.635","0.650","0.635","10.13K","0.00%"
"10/21/2019","0.650","0.650","0.650","0.640","297.81K","0.00%"
"10/20/2019","0.650","0.635","0.650","0.635","15.10K","1.56%"
"10/17/2019","0.640","0.640","0.640","0.640","227.22K","0.00%"
"10/16/2019","0.640","0.640","0.650","0.640","109.50K","-2.74%"
"10/15/2019","0.658","0.640","0.660","0.640","790.10K","1.23%"
"10/14/2019","0.650","0.680","0.680","0.640","340.94K","-1.52%"
"10/13/2019","0.660","0.660","0.660","0.650","930.14K","-0.45%"
